chunk_id,document_id,chunk_order,section_id,section_title,chunk_type,chunk_text,page_start,page_end,char_count,tag_regulatory,tag_privacy,tag_advertising,case_tag_advertising,case_tag_privacy,case_tag_medical_device,case_tag_health_functional_food,effective_date,status,source_url,local_file_path
kr-mohw-nonmedical-healthcare-guide-20190521__0013,kr-mohw-nonmedical-healthcare-guide-20190521,13,p19,비의료 건강관리서비스 가이드라인 p.19,GUIDE_SECTION,"PART 1. 비의료 건강관리서비스 가이드라인 및 사례집
○ 서비스 제공시 과도한 관리로 인해 건강에 위해한 상황이 발생하지 않도록
서비스 모델을 설계할 필요
* (예) 걸음수에 따른 포인트를 지급하는 서비스 등은, 개인이 과도하게 운동하여 건강에
위해한 상황이 발생하지 않도록 일일 포인트 지급상한 제한, BMI(Body Mass Index;
체질량지수) 정상수치 이하로 체중을 감량한 경우 인센티브 지급 제한 등
- 지급가능한 인센티브의 종류, 한도 등은 관계 법령이 정하는 바를
준수해야 함
4-3. 서비스 제공인력
○ 비의료기관의 건강관리서비스 제공시 관련법 등에서 제공인력을 제한하고 있는
경우 동 법의 규정을 따라야 하며,
- 제한이 없는 경우라도 질환과 관련된 정보안내 및 상담･교육 등의 경우에는
보건관련 인력이 제공하는 것을 권장함
<참고> 보건 및 건강, 의료관련 전문자격･면허 현황
근거법률 제공인력의 면허･자격
국민건강증진법 ◦ (제12조의2) 보건교육사
국민영양관리법 ◦ (제15조) 영양사 (제23조) 임상영양사
◦ (제2조 제6호) 체육지도자
국민체육진흥법 - 스포츠지도사, 건강운동관리사, 장애인스포츠지도사,
유소년스포츠지도사, 노인스포츠지도사
약사법 ◦ (제3조) 약사, (제4조) 한약사
의료기사 등에 관한 법률 ◦ (제2조) 임상병리사, 방사선사, 물리치료사, 작업치료사, 치과위생사
◦ (제5조) 의사･치과의사 및 한의사
의료법 ◦ (제7조) 간호사
◦ (제80조) 간호조무사
※ 비의료기관에서 의료인 및 의료기사 등을 채용하더라도, 의료법 및 의료기사법의 업무범위에
해당하는 행위를 수행할 수 없음에 유의
www.mohw.go.kr • 15 •",19,19,829,true,true,false,false,false,true,false,,active,https://www.mohw.go.kr/,/Users/munchaerin/Desktop/졸프 data/(인쇄본)_비의료_건강관리서비스_가이드라인_및_사례집(1차)_.pdf
kr-mohw-nonmedical-healthcare-guide-20190521__0014,kr-mohw-nonmedical-healthcare-guide-20190521,14,p20,비의료 건강관리서비스 가이드라인 p.20,GUIDE_SECTION,"비의료 건강관리서비스 가이드라인 및 사례집(1차)
<참고> 행위별 상세 예시 및 제공자/제공기관 구분
행위 구분 행위 예시 제공자 제공기관
◦ 건강검진결과 단순 확인 및 개인동의에 기반한 자료수집 제한 제한
(검진결과 수치 해석 등은 불가) 없음 없음
제한 제한
◦ 걸음수, 심박수 등의 기록 및 모니터링
없음 없음
건강정보의 보건관련 제한
◦ 섭취식품의 기록 및 영양소 분석･안내
확인･점검 인력권장 없음
◦ 웰니스 기기를 활용한 건강정보･지표의 측정 제한 제한
(체성분, 수면패턴 등) 없음 없음
◦ 개인용 의료기기를 활용한 건강정보･지표･수치의 측정 제한
본인
(심전도･혈압･혈당 등) 없음
정보제공 및 객관적 분석
◦ (개인의 자가측정에 따른) 혈압･혈당 등이 공신력있는 기준의 보건관련 제한
정상 범위 또는 위험 범위에 해당하는지 확인 인력권장 없음
◦ 건강지표･상태에 따른 동 연령･성별군 중 질환 발생비율 등
객관적인 통계 결과의 제시 제한 제한
(※ 통계결과는 과학적･의학적으로 검증되거나 공신력 있는 없음 없음
기관의 발표자료 등 활용)
◦ 개인의 건강정보를 분석하고, 통계적 결과값에 따른 건강나이
상담 및 등을 산출하여주는 행위 제한 제한
조언 (※ 통계결과는 과학적･의학적으로 검증되거나 공신력 있는 없음 없음
기관의 발표자료 등 활용)
◦ 최근에 유행중인 질환 및 예방접종 관련 정보 등을 안내하여주는 보건관련 제한
행위 인력권장 없음
목표설정 및 관리
제한 제한
◦ 검진주기･병원 내원일 알람 및 안내
없음 없음
◦ (의사의 처방에 따라) 복용중인 약을 제 시간에 복용하고 제한 제한
있는지를 확인하고 알림 없음 없음
• 16 • 보건복지부",20,20,820,true,true,false,false,true,true,true,,active,https://www.mohw.go.kr/,/Users/munchaerin/Desktop/졸프 data/(인쇄본)_비의료_건강관리서비스_가이드라인_및_사례집(1차)_.pdf
kr-mohw-nonmedical-healthcare-guide-20190521__0015,kr-mohw-nonmedical-healthcare-guide-20190521,15,p21,비의료 건강관리서비스 가이드라인 p.21,GUIDE_SECTION,"PART 1. 비의료 건강관리서비스 가이드라인 및 사례집
행위 구분 행위 예시 제공자 제공기관
◦ 건강관리 목표설정(걷기, 하루 섭취칼로리, 검진정기적으로 제한 제한
받기) 및 달성에 따른 인센티브 지급 없음 없음
상담 및 조언
◦ 질환예방을 위한 일반적인 건강관리 주의사항(손씻기, 저염식단 보건관련 제한
먹기 등) 안내 인력권장 없음
보건관련 제한
◦ 금연･절주 등 생활습관 개선을 위한 상담 및 조언
인력권장 없음
◦ 개인의 건강목적 따른 식단구성 및 제공
보건관련 제한
(※ 당뇨병 등 식단이 질환에 영향을 줄 수 있는 경우 의료기관의
인력권장 없음
처방을 확인하는 것을 전제로 조건부 허용)
보건관련 제한
◦ 운동방법 교습 및 운동프로그램 제공
인력권장 없음
◦ 수면･스트레스 관리 등을 위한 상담 및 생활습관 개선 조언
(검사･시술･수술 등 제외) 보건관련 제한
(※ 과학적･의학적으로 검증되거나 공신력 있는 기관의 인력권장 없음
발표자료 등 활용)
◦ 개인의 특정 증상에 대한 질환발생 가능성 상담 및 조언 의료
의료인 등
◦ 처방･처치･시술･수술 후의 부작용 및 관리 주의사항 등 안내 기관
◦ 채혈 등 인체유래물의 채취
의료
검사･진단 ◦ 문진 및 소변･혈액 성분검사 등 건강상태 검사 의료인 등
기관
◦ 건강상태･지표･수치에 기반한 질환명 진단 및 발생위험성 등 확인
의료
처방 ◦ 질환치료를 위한 전문의약품(약사법 제2조 제10호)의 처방 의료인 등
기관
◦ 질환의 치료를 위하여 물리적인 방법을 동원하여 환자에게 의료
처치 의료인 등
일정한 조치를 하는 행위 기관
◦ 질환의 치료를 위하여 의료기기 등을 이용하여 환자의 신체에 의료
시술･수술 의료인 등
일정한 조작을 가하는 행위 기관
※ 해당 보건관련 인력 및 의료인 등은 면허·자격 범위 내의 업무 수행 가능
www.mohw.go.kr • 17 •",21,21,908,true,true,false,false,false,true,false,,active,https://www.mohw.go.kr/,/Users/munchaerin/Desktop/졸프 data/(인쇄본)_비의료_건강관리서비스_가이드라인_및_사례집(1차)_.pdf
kr-mohw-nonmedical-healthcare-guide-20190521__0016,kr-mohw-nonmedical-healthcare-guide-20190521,16,III.비의료.건강관리서비스.적용.사례,Ⅲ.비의료 건강관리서비스 적용 사례,GUIDE_SECTION,"비의료 건강관리서비스 가이드라인 및 사례집(1차)
Ⅲ
비의료 건강관리서비스 적용 사례
◦ 사례집에 제시된 사례들은 그간 질의가 있었거나 명확한 기준이 필요하다는 요청이 있었던
사항에 대해
- 의료행위에 해당하지 않아 서비스 제공이 가능한 행위와 의료행위에 해당하여 제공이
불가능한 행위를 구체적으로 구분해 놓은 것으로,
- 건강관리서비스 제공 시 동 사례를 참고하여 가능 여부를 판단하는 기준으로 활용 가능함
- 동 사례가 새로운 건강관리서비스업을 신설하거나 허용하는 기준은 아니며, 사례들은
주기적으로 업데이트 예정임
1 건강한 사람 대상 서비스 예시
구 분 가능한 행위 불가능한 행위
◦ 질병 정보 알려주기 ◦ 대상자의 건강상태에 따라 필요한 검사
(최근 유행하는 질병정보 등) 등을 결정하거나, 엑스레이 촬영사진의
판독 등 의학적 전문성에 기반하여야
◦ 통계･연구자료 등에 근거하여 특정
하는 행위
질환의 유병률 등을 안내하는 행위
건강한 사람
◦ 대상자의 상태 및 증상 등을 확인하고
대상 서비스 ◦ 건강정보(혈압, 혈당, 비만도 등)를 수집
질병의 의심소견을 밝히거나 의학적
하고 해당 정보의 정상범위 안내해주기
지식에 기반한 상담 및 조언을 행하는
◦ 걸음 수, 식단 등 안내 서비스
행위
• 18 • 보건복지부",22,22,628,true,true,false,false,false,true,false,,active,https://www.mohw.go.kr/,/Users/munchaerin/Desktop/졸프 data/(인쇄본)_비의료_건강관리서비스_가이드라인_및_사례집(1차)_.pdf
kr-mohw-nonmedical-healthcare-guide-20190521__0017,kr-mohw-nonmedical-healthcare-guide-20190521,17,p23,2 비만관리(체중감량) 서비스 예시,GUIDE_SECTION,"PART 1. 비의료 건강관리서비스 가이드라인 및 사례집
2 비만관리(체중감량) 서비스 예시
구 분 가능한 행위 불가능한 행위
◦ BMI 지수의 계산 ◦ 의료적 검사･처방･처치･시술･수술 및
이와 관련한 의료적 상담･조언에 해당
◦ 체성분 분석기를 활용한 체내 성분을
하는 행위
비만도 분석
측정 - 지방용해술･위밴드 수술 등 의료 행위
◦ 적정 목표체중의 제시(공인된 정보에
시행과 직접적으로 관련된 행위
따른 표준체중 기준)
◦ 일일 적정 운동목표량 설정
◦ 운동별 소모칼로리 분석
◦ 운동 방법 교습
운동 서비스
◦ 기간별 운동일지 기록
◦ 운동 독려 알림메시지 전송
◦ 일일 적정 섭취목표량 설정
◦ 식품별 칼로리 분석
◦ 식단 구성 및 판매
식단 서비스
◦ 기간별 섭취칼로리 기록
◦ 체중감량에 좋은 식품에 대한 정보 안내
및 전송
www.mohw.go.kr • 19 •",23,23,436,true,true,false,false,false,false,true,,active,https://www.mohw.go.kr/,/Users/munchaerin/Desktop/졸프 data/(인쇄본)_비의료_건강관리서비스_가이드라인_및_사례집(1차)_.pdf
kr-mohw-nonmedical-healthcare-guide-20190521__0018,kr-mohw-nonmedical-healthcare-guide-20190521,18,p24,3 고혈압･당뇨병 환자 대상 서비스 예시,GUIDE_SECTION,"비의료 건강관리서비스 가이드라인 및 사례집(1차)
3 고혈압･당뇨병 환자 대상 서비스 예시
(cid:2) 혈압･혈당의 측정 및 관리
구 분 가능한 행위 불가능한 행위
◦ 개인용 의료기기를 통해 환자 자가 ◦ 비의료기관이 환자의 혈압을 직접
혈압･혈당 측정 및
기록 측정 후 기록 측정 후 기록
◦ 공신력 있는 기관에서 제시한 범위의 ◦ 수치에 근거하여 고혈압･당뇨병 환자로
정상/주의/위험 판단 및 해당범위 내 진단
목표 설정 ◦ 공신력 있는 기관의 지침 및 의사의
◦ 환자가 의사의 처방에 따라 스스로 처방에 근거하지 않은 비의료기관의
혈압･혈당 관리 및
설정한 목표 수준에 따른 정상/주의/ 자체적인 정상/주의/위험의 판단 및
목표수준 설정
위험 알람 목표수준의 설정
◦ 주기별(예: 7일) 혈압･혈당 수준을
모니터링하고, 평균치보다 벗어난
경우 ‘주의필요’ 등 안내
(cid:3) 고혈압 관리를 위한 상담 및 조언
구 분 가능한 행위 불가능한 행위
◦ 공신력 있는 기관에서 제시하는 ◦ 상황에 따른 혈압 목표
고혈압 예방･관리 사항 등 정보제공 ◦ (약사･의사가 아닌 사람이) 약물에
고혈압
예방 및 관리 및 안내 대해 설명을 하는 것
◦ 병원 내원일 알람 서비스
◦ 운동요법의 효과, 방법 등 안내 ◦ 급격한 혈압강하･상승시 조치방법
◦ 식이요법의 효과, 방법 등 안내 등 의료적 상담
운동 및
식이, 생활습관 ◦ 금연, 금주 등 생활습관 개선 상담
및 조언
• 20 • 보건복지부",24,24,721,true,true,false,true,false,true,false,,active,https://www.mohw.go.kr/,/Users/munchaerin/Desktop/졸프 data/(인쇄본)_비의료_건강관리서비스_가이드라인_및_사례집(1차)_.pdf
kr-mohw-nonmedical-healthcare-guide-20190521__0019,kr-mohw-nonmedical-healthcare-guide-20190521,19,p25,비의료 건강관리서비스 가이드라인 p.25,GUIDE_SECTION,"PART 1. 비의료 건강관리서비스 가이드라인 및 사례집
(cid:4) 당뇨병 관리를 위한 상담 및 조언
구 분 가능한 행위 불가능한 행위
◦ 공신력 있는 기관에서 제시하는 당뇨병 ◦ 상황에 따른 혈당 목표
예방･관리 사항 등 정보제공 및 안내 ◦ (약사･의사가 아닌 사람이) 약물에
◦ 병원 내원일 알람 서비스 대해 설명을 하는 것
당뇨병
예방 및 관리 ◦ 혈당 수치를 주기적으로 점검하고,
위험요인 발생시 병원 내원 등을
권고하는 서비스
◦ 운동요법의 효과, 방법 등 안내
운동 및
◦ 금연, 금주 등 생활습관 개선 상담
생활습관
및 조언
◦ 당뇨병 환자가 주의해야 할 일반적인 ◦ 위험한 혈당 수치별 당질 섭취기준
식이요법 및 식품군 등에 대한 설명 등 의료적 처방에 가까운 행위
◦ 다양한 식단을 제시하고 환자가
선택가능하도록 하는 행위
식이관리
서비스 ◦ 의사의 처방･권고 기준 하에서
환자에게 식단을 구성하여 주는 행위
◦ 환자가 원하는 식단(예: 저염 식단)을
구성하여 주는 행위
www.mohw.go.kr • 21 •",25,25,521,true,true,false,true,false,false,true,,active,https://www.mohw.go.kr/,/Users/munchaerin/Desktop/졸프 data/(인쇄본)_비의료_건강관리서비스_가이드라인_및_사례집(1차)_.pdf
kr-mohw-nonmedical-healthcare-guide-20190521__0020,kr-mohw-nonmedical-healthcare-guide-20190521,20,p26,4 기타 제공 가능한 서비스 예시,GUIDE_SECTION,"비의료 건강관리서비스 가이드라인 및 사례집(1차)
4 기타 제공 가능한 서비스 예시
(cid:2) 개인의 건강정보 확인･수집 및 건강지표 등 산출행위
○ 이용자 본인의 건강관련 수치, 질환 보유 여부 및 질환 관련 정보, 검진결과
등을 ‘개인정보보호법’을 준수하는 범위 내에서 제공
- 운동량(걷기, 달리기, 자전거, 등산 등), 식습관(섭취한 음식, 음주, 흡연 등),
건강 수치정보(BMI, 혈압, 혈당(당화혈색소 등)) 등을 개인의 자가측정에
기반하여 수집하는 행위 가능
- 검진결과, 개인의 질환과 관련한 복약 관련 정보, 병원 방문, 합병증 검사 여부
등의 수집행위 가능
○ 이용자 본인이 스마트폰 App, 웨어러블 기기, 사진 전송, 팩스, 스마트 혈당측정기
등을 통해 직접 입력·전송 또는 자동제공
○ 이용자가 이미 병원 등에서 진단(검진)받은 내용 등을 기초로 하여 이용자의
건강상태 지표(건강나이 등)를 산출하는 행위도 가능
서비스 예시
◦ 개인의 건강검진 결과 및 병원 내원이력･검사 결과 등을 제출하고 보험료 환급 및 할인
◦ 개인의 질환 보유 여부, 질환의 정도, 체력 및 건강관련 상태 등을 종합적으로 판단하여
‘건강나이’를 산출하여 주는 서비스(특정 기능과 관련되어 한정된 건강나이 산출도 가능)
• 22 • 보건복지부",26,26,640,true,true,false,false,true,true,false,,active,https://www.mohw.go.kr/,/Users/munchaerin/Desktop/졸프 data/(인쇄본)_비의료_건강관리서비스_가이드라인_및_사례집(1차)_.pdf
kr-mohw-nonmedical-healthcare-guide-20190521__0021,kr-mohw-nonmedical-healthcare-guide-20190521,21,p27,비의료 건강관리서비스 가이드라인 p.27,GUIDE_SECTION,"PART 1. 비의료 건강관리서비스 가이드라인 및 사례집
(cid:3) 건강활동에 대한 목표설정 및 인센티브 지급 행위
○ 건강증진을 위한 목표를 이용자가 직접 설정하거나, 제공자가 개인의 생활패턴
등을 고려하여 설정하여 주는 서비스
* (예) ( )년마다 건강검진 받기 / 매일 ( )보 걷기 / 연간 ( )보 걷기 / 매주 본인
혈당수치를 ( )회 이상 입력하기 / 매주 식단 ( )회 이상 입력하기
- 걸음수, 주간 운동횟수 등 질환과 직접적 관련이 없는 건강목표행위의 설정은
비의료행위이므로 기관 성격에 관계없이 수행가능
- 체중, 혈압, 혈당 등 질환과 관련이 있는 건강수치의 경우 공신력 있는
기관에서 제시한 ‘정상수치’ 등을 목표로 설정할 경우에 한해 비의료행위이며,
제공자가 임의로 특정 수준을 제시하는 것은 곤란
○ 건강활동 목표의 달성 및 건강활동의 증가･개선 등이 확인되는 경우 인센티브
(보험료 할인･경품 및 포인트 등) 지급 가능
※ 지급가능한 인센티브의 종류, 한도 등은 관계 법령이 정하는 바를 준수해야 함
서비스 예시
◦ 1년 혹은 2년마다 건강검진을 받을 것을 권장하고, 검진을 받고 그 결과를 제출할 경우
인센티브를 지급하는 서비스
◦ 모바일 App을 통해 대상자의 걸음수를 측정하고, 특정 목표수준(예: 하루 1만보 걷기)를
달성한 경우 인센티브를 지급하는 서비스
◦ 비만･과체중 등의 건강위험을 보유한 사람이 적정 체중으로 감량한 경우 인센티브를 지급하는
서비스
www.mohw.go.kr • 23 •",27,27,748,true,true,false,false,true,true,false,,active,https://www.mohw.go.kr/,/Users/munchaerin/Desktop/졸프 data/(인쇄본)_비의료_건강관리서비스_가이드라인_및_사례집(1차)_.pdf
kr-mohw-nonmedical-healthcare-guide-20190521__0022,kr-mohw-nonmedical-healthcare-guide-20190521,22,p28,비의료 건강관리서비스 가이드라인 p.28,GUIDE_SECTION,"비의료 건강관리서비스 가이드라인 및 사례집(1차)
(cid:4) 영양･운동･금연･절주･수면･스트레스 관리 등 상담･조언 행위
○ 건강한 생활습관 개선을 위해 식습관, 신체활동, 생활패턴 등에 대해 영양사･
체육지도자 등의 전문인력을 중심으로 상담･조언을 제공
- (영양) 이용자가 섭취한 식단에 기반하여 조언을 제공하거나, 스스로 자가관리를
할 수 있도록 영양소･칼로리 분석 등을 제공하는 서비스
- (운동) 이용자의 신체상태 및 목적 등에 따라 적정한 운동 주기･강도･방법 등을
교육하는 서비스
- (생활패턴) 금연･절주･수면･스트레스 관리 등 생활습관 개선을 위한 목표설정･
상담･조언･관리 등의 서비스 제공
서비스 예시
◦ 건강증진 목적의 영양･운동과 관련한 종합적인 상담 및 식단･운동 프로그램 등의 구체적인
교육･조언을 제공하는 서비스
◦ 금연･절주를 위한 주기적 알람 서비스, 수면시간 관리 및 점검, 스트레스 관리를 위한 일상생활
습관 개선 및 조언 등을 제공하는 서비스
(cid:5) 질병정보 안내 및 일반적인 예방 방법의 안내 행위
○ 인플루엔자 등 특정 시기에 유행하는 질병에 대해 알람(안내) 서비스를
제공하고, 예방 방법, 주요 증상 등을 안내하는 행위
○ 특정 질병을 보유한 사람에 대해 공신력 있는 기관의 공인된 정보에 따라 발생
가능한 합병증 및 일반적인 예방 방법, 주요 증상 등을 안내하는 행위
※ 예방관리의 내용은 건강증진 및 질병예방을 위한 일상 생활습관(예: 손 씻기, 음식물
익혀먹기 등)의 내용에 국한하며, 질병의 진단･치료･완화로 오인될 수 있는 표현 등을
사용해서는 안됨
• 24 • 보건복지부",28,28,804,true,true,false,false,false,true,false,,active,https://www.mohw.go.kr/,/Users/munchaerin/Desktop/졸프 data/(인쇄본)_비의료_건강관리서비스_가이드라인_및_사례집(1차)_.pdf
kr-mohw-nonmedical-healthcare-guide-20190521__0023,kr-mohw-nonmedical-healthcare-guide-20190521,23,p29,비의료 건강관리서비스 가이드라인 p.29,GUIDE_SECTION,"PART 1. 비의료 건강관리서비스 가이드라인 및 사례집
서비스 예시
◦ 계절별로 많이 발생하는 주요 질병 및 증상을 안내하고, 질병예방을 위한 안내수칙 등을
제공하는 서비스
◦ 주거지역 인근의 병의원 진료과목 및 운영시간 등을 안내하는 서비스
◦ 고혈압･당뇨병 환자에게 발생할 수 있는 합병증의 종류, 주기적인 검사와 진단(병원 내원일)의
알림, 합병증별 증상 등을 알려주는 서비스
(cid:6) 의약품 정보 제공 서비스 행위
○ 이용자가 의약품의 이름, 조제일자, 수량, 복약시간 등을 App에 입력하여
정기적 복용을 위한 알림(안내)을 제공하는 행위
○ 이용자가 입력한 건강증진활동 정보 중 의약품의 성분, 효능·효과, 부작용 등에
관한 정보(허가사항)를 제공하는 행위
서비스 예시
◦ 고객이 스마트폰 App을 통해 의약품의 이름, 조제일자, 수량, 약 종류, 복약시간을 입력하면
규칙적인 알람 등 건강관리를 지원하는 서비스
◦ 의약품의 성분, 효능, 부작용 등에 대한 정보를 제공받는 서비스
◦ 주거지역 인근 모든 약국의 위치 및 운영시간 등을 안내하는 서비스
www.mohw.go.kr • 25 •",29,29,563,true,true,false,true,false,true,false,,active,https://www.mohw.go.kr/,/Users/munchaerin/Desktop/졸프 data/(인쇄본)_비의료_건강관리서비스_가이드라인_및_사례집(1차)_.pdf
kr-mohw-nonmedical-healthcare-guide-20190521__0024,kr-mohw-nonmedical-healthcare-guide-20190521,24,IV.유권해석.절차,Ⅳ.유권해석 절차,GUIDE_SECTION,"비의료 건강관리서비스 가이드라인 및 사례집(1차)
Ⅳ
유권해석 절차
◦ 사례집으로 ‘의료행위’의 해당 여부를 판단하기 어려운 사례는 아래의 절차에 따라 유권해석 요청
(cid:2) 신청 : 민원인 →보건복지부 (~접수 후 10일)
○ 신청 양식에 따른 사항을 기입하여 우편 접수
(보건복지부 보건의료정책실 보건의료정책과)
○ 신청서 접수일*로부터 10일 이내에 신청서를 검토하여 위원회 회부 여부 회신
* 자료 미비사항에 대해서는 보완 요청을 할 수 있음, 보완을 요청한 경우 보완신청서가
접수된 날짜를 기준일로 함
※ 위원회를 거치지 않고 해석 가능한 사항은 신속히 회신(~접수 후 20일)
(cid:3) 자문 : 보건복지부 →위원회 (~접수 후 30일)
○ 신청서 접수일로부터 30일 이내에 위원회를 개최(서면의결 가능)하여 비의료행위에
대한 유권해석 자문 실시
- 다만, ▴위원회 논의에 이견이 있거나, ▴자료 보완 등 재검토가 필요하다고
판단되는 경우 1회에 한하여 위원회 再개최 가능
① 위원회에서 이견이 있어 결론을 내리지 못한 경우에는 위원회 종료 후 20일
이내 재개최
② 자료보완 등 재검토가 필요하다고 판단되는 경우에는 자료를 보완제출한
날부터 20일 이내 위원회 재개최
• 26 • 보건복지부",30,30,622,true,true,false,false,false,true,false,,active,https://www.mohw.go.kr/,/Users/munchaerin/Desktop/졸프 data/(인쇄본)_비의료_건강관리서비스_가이드라인_및_사례집(1차)_.pdf
kr-mohw-nonmedical-healthcare-guide-20190521__0025,kr-mohw-nonmedical-healthcare-guide-20190521,25,p31,비의료 건강관리서비스 가이드라인 p.31,GUIDE_SECTION,"PART 1. 비의료 건강관리서비스 가이드라인 및 사례집
(cid:4) 유권해석 : 보건복지부→민원인 (~위원회 종료 후 7일)
○ 위원회 논의 결과를 고려하여, 위원회 개최일로부터 7일 이내에 신청자에게
유권해석 결과 통보
<유권해석 체계도>
① 신청
◦ 의료행위 해당 여부 유권해석 요청 (민원인 ⇒ 복지부)
* 민원인 ⇒ 복지부
② 위원회 회부 여부 회신 ◦ 위원회를 거치지 않고 해석가능한 사항인지
(~접수 후 10일) 위원회를 거칠 필요가 있는지 판단 후 회신
* 복지부 ⇒ 민원인 * 자료보완 필요시, 자료보완 요청, 자료보완에 걸리는 기간은
복지부 ⇒ 위원회 불산입
※ 위원회를 거치지 않고 해석 가능한 사항은 신속히 회신 (~접수 후 20일)
◦ 위원회에서 신청내용에 대한 의료행위 여부 심의
③ 위원회 개최 * 논의과정에 이견이 있거나 자료보완 등 재검토 필요하다고
(~접수 후 30일) 판단되는 경우 1회에 한하여 위원회 추가 개최 가능
* 위원회 ⇒ 복지부 * 논의과정 이견 : 위원회 종료 후 20일 이내
자료보완 필요 : 자료 보완제출 후 20일 이내
④ 유권해석 회신
(~위원회 종료 후 7일) ◦ 위원회 의견을 참고하여 유권해석 회신
* 복지부 ⇒ 민원인
www.mohw.go.kr • 27 •",31,31,627,true,true,false,false,false,true,false,,active,https://www.mohw.go.kr/,/Users/munchaerin/Desktop/졸프 data/(인쇄본)_비의료_건강관리서비스_가이드라인_및_사례집(1차)_.pdf
kr-mohw-nonmedical-healthcare-guide-20190521__0026,kr-mohw-nonmedical-healthcare-guide-20190521,26,p32,비의료 건강관리서비스 가이드라인 p.32,GUIDE_SECTION,"비의료 건강관리서비스 가이드라인 및 사례집(1차)
신청서 양식
의료행위 여부 유권해석 신청서
법인명(회사명) 사업자등록번호
❶ 신청
성명(대표자) 전화번호
기관
주소
❷ 서비스 명칭
※ 여러 개의 서비스에 대해 유권해석을 요청하는 경우 서비스 별로 각각 신청서를 작성하여야 함
❸ 서비스 주요 내용
1. 기본 정보 (중복 체크 가능) □ 에는 해당되는 곳에 √표를 합니다.
서비스 제공기관 000 (의료기관 / 비의료기관)
□ 의사 □ 간호사 □ 영양사 □ 보건교육사 □ 체육지도자
서비스 제공인력
□ 기타 ( )
서비스 제공목적
□ 온라인･모바일 App □ 유선 전화 □ 대상자 소재지 직접 방문
서비스 제공방식
□ 제공기관 방문 □ 기타 ( )
□ 건강검진 결과서 □ 과거 병력 □ 유가족 병력
대상자로부터 수집하는 정보목록 □ 생활습관(운동, 영양, 흡연, 음주 등) □ 복약정보
□ 기타 (
□ 혈압 □ 혈당 □ 체성분 □ 혈액･체액 성분 □ 신체수치정보
대상자로부터 측정하는 주요 항목 □ 신체활동계측(걸음, 맥박 등) □ 유전자정보
□ 기타 ( )
2. 서비스 상세 내용 설명 (최대한 상세히 기재) : 별첨 자료 활용 가능
비의료 건강관리서비스 가이드라인 및 사례집에 따라 위와 같이 의료행위 여부 유권해석을
신청합니다.
년 월 일
신청기관(신청인)
(서명 또는 인)
보건복지부장관 귀하
• 28 • 보건복지부",32,32,684,true,true,false,false,false,true,false,,active,https://www.mohw.go.kr/,/Users/munchaerin/Desktop/졸프 data/(인쇄본)_비의료_건강관리서비스_가이드라인_및_사례집(1차)_.pdf
kr-mohw-nonmedical-healthcare-guide-20190521__0027,kr-mohw-nonmedical-healthcare-guide-20190521,27,PART2.p35,주요 질의응답,GUIDE_SECTION,"PART 2. 주요 질의응답
Q1
가이드라인 및 사례집의 법적 성격이 무엇인가요?
○ 비의료 건강관리서비스 가이드라인 및 사례집은 의료법상 의료
행위의 개념을 보다 명확히 정의하고, 이에 대한 판단을 돕기 위한
세부적인 지침입니다.
○ 따라서, 이 가이드라인 및 사례집의 ‘의료행위’ 판단기준을 벗어날
경우, 의료법을 위반하는 것으로 판단될 수 있습니다.
Q2
건강관리서비스업 허가가 필요한가요?
○ 별도의 ‘건강관리서비스업’ 개설 허가는 필요하지 않습니다.
※ 현행 법률상 ‘건강관리서비스업’에 대한 허가 등을 규정하고 있지 않음
- 서비스의 제공방식 및 양태에 따라서 관련 법률에 적합한 사업
허가를 받고, 해당 사업의 수행 범위에서 ‘의료행위’와의 충돌
여부를 판단할 필요가 있을 때 본 사례집을 활용합니다.
www.mohw.go.kr • 31 •",35,35,421,true,true,false,false,false,true,false,,active,https://www.mohw.go.kr/,/Users/munchaerin/Desktop/졸프 data/(인쇄본)_비의료_건강관리서비스_가이드라인_및_사례집(1차)_.pdf
kr-mohw-nonmedical-healthcare-guide-20190521__0028,kr-mohw-nonmedical-healthcare-guide-20190521,28,p36,비의료 건강관리서비스 가이드라인 p.36,GUIDE_SECTION,"비의료 건강관리서비스 가이드라인 및 사례집(1차)
Q3
공신력 있는 기관의 기준은 무엇인가요?
○ 공신력 있는 기관이란, 국제기구･정부･공공기관 등 공적인 영역에
있는 기관과
- 대한의학회, 대한당뇨병학회 등 해당 분야의 전문성을 갖춘
기관을 의미합니다.
Q4
과학적･의학적 검증의 기준은 무엇인가요?
○ 과학적･의학적 검증이라 함은 해당 사실이 관련 분야에서 널리
인정된 것으로써 다수의 전문가가 납득할 수 있는 것을 의미
합니다.
○ 따라서, 공신력 있는 기관에서 발간한 자료 혹은 관련 학계에서
널리 인정된 책자 등이 대표적인 사례라 할 것입니다.
• 32 • 보건복지부",36,36,322,true,true,false,false,false,false,false,,active,https://www.mohw.go.kr/,/Users/munchaerin/Desktop/졸프 data/(인쇄본)_비의료_건강관리서비스_가이드라인_및_사례집(1차)_.pdf
